,,0
new,GWP w RIN [kg CO2/kg],3.425686926326836
new,Total CAPEX [MM$],286.0210928152805
new,WWT CAPEX [MM$],41.66670099999537
new,WWT CAPEX frac,0.1456770218932936
new,Total input GWP [kg CO2/kg],3.8405538574465665
new,WWT input GWP [kg CO2/kg],0.0033602369411028375
new,WWT input GWP frac,0.0008749355082177983
new,Annual net electricity [MWh/yr],233320.00778774946
new,Annual electricity consumption [MWh/yr],233320.00778774946
new,WWT annual electricity consumption [MWh/yr],9587.48881084037
new,WWT annual electricity consumption frac,0.04109158447981058
new,Total electricity GWP [kg CO2/kg],0.07577319505014886
new,WWT electricity GWP [kg CO2/kg],0.0031136406457083574
new,Mixer-M501 installed cost [MM$],0.0
new,Mixer-M501 annual electricity consumption [MWh/yr],0.0
new,InternalCirculationRx-R501 installed cost [MM$],17.18500397476066
new,InternalCirculationRx-R501 annual electricity consumption [MWh/yr],455.27868118457155
new,AnMBR-R502 installed cost [MM$],1.3558139390723916
new,AnMBR-R502 annual electricity consumption [MWh/yr],398.55408081808747
new,PolishingFilter-R503 installed cost [MM$],12.652230113380542
new,PolishingFilter-R503 annual electricity consumption [MWh/yr],77.95936950883817
new,Splitter-S501 installed cost [MM$],0.0
new,Splitter-S501 annual electricity consumption [MWh/yr],0.0
new,Mixer-M503 installed cost [MM$],0.0
new,Mixer-M503 annual electricity consumption [MWh/yr],0.0
new,BeltThickener-S502 installed cost [MM$],0.07292976489193813
new,BeltThickener-S502 annual electricity consumption [MWh/yr],337.665606587948
new,SludgeCentrifuge-S503 installed cost [MM$],0.2582312048191112
new,SludgeCentrifuge-S503 annual electricity consumption [MWh/yr],167.90166703072774
new,Mixer-M502 installed cost [MM$],0.0
new,Mixer-M502 annual electricity consumption [MWh/yr],0.0
new,BiogasUpgrading-Upgrading installed cost [MM$],0.0
new,BiogasUpgrading-Upgrading annual electricity consumption [MWh/yr],0.0
new,ReverseOsmosis-S504 installed cost [MM$],9.980413392830842
new,ReverseOsmosis-S504 annual electricity consumption [MWh/yr],7189.283450906951
new,Skipped-Caching installed cost [MM$],0.0
new,Skipped-Caching annual electricity consumption [MWh/yr],0.0
new,Pump-R501_eff installed cost [MM$],0.056153538473137365
new,Pump-R501_eff annual electricity consumption [MWh/yr],446.0731682784792
new,Pump-R501_sludge installed cost [MM$],0.014895741940669595
new,Pump-R501_sludge annual electricity consumption [MWh/yr],9.205512906092375
new,Pump-S502_eff installed cost [MM$],0.027747519310568968
new,Pump-S502_eff annual electricity consumption [MWh/yr],183.5624848351653
new,Pump-S502_sludge installed cost [MM$],0.02478224558136916
new,Pump-S502_sludge annual electricity consumption [MWh/yr],154.1031217527827
new,Pump-S503_eff installed cost [MM$],0.023389591118511324
new,Pump-S503_eff annual electricity consumption [MWh/yr],139.30350541956818
new,Pump-S503_sludge installed cost [MM$],0.015109973815624698
new,Pump-S503_sludge annual electricity consumption [MWh/yr],28.598161611159544
new,enzyme_M301 impact [kg CO2/kg],0.0
new,bisulfite_R502 impact [kg CO2/kg],0.0
new,sulfuric_acid impact [kg CO2/kg],0.0
new,feedstock impact [kg CO2/kg],0.0
new,ammonia impact [kg CO2/kg],0.0
new,CSL impact [kg CO2/kg],0.0
new,lime impact [kg CO2/kg],0.0
new,ethanol impact [kg CO2/kg],0.0
new,lime_CHP impact [kg CO2/kg],0.0
new,natural_gas impact [kg CO2/kg],0.0
new,naocl_R502 impact [kg CO2/kg],0.0
new,citric_R502 impact [kg CO2/kg],0.0
new,WWT produced energy [MWh/yr],1400848.9500020796
new,WWT ECR,0.006844056106710247
new,Clear cache,0.0
